file_name	seed	formula_x	formula_y
2020-12-11-19-27_seed_5984.png	5984	runif(1, -1, 10) * x_i^2 - cos(y_i^3)	runif(1, -1, 10) * y_i^3 - sin(sqrt(y_i)) * x_i^11
2020-12-11-19-33_seed_2873.png	2873	runif(1, -1, 10) * x_i^2 - cos(y_i^3)	runif(1, -1, 10) * y_i^3 - sin(y_i^11)/cos(x_i^11)
2020-12-11-19-34_seed_9745.png	9745	runif(1, -1, 10) * x_i^2 - cos(y_i^3)	runif(1, -1, 10) * y_i^3 - sin(y_i^11)/cos(x_i^11)
2020-12-11-19-35_seed_4958.png	4958	runif(1, -1, 10) * x_i^2 - cos(y_i^3)	runif(1, -1, 10) * y_i^3 - sin(y_i^11)/cos(x_i^11)
2020-12-11-19-36_seed_1415.png	1415	runif(1, -1, 10) * x_i^3 - cos(y_i^3)	runif(1, -1, 10) * y_i^3 - sin(y_i^11)/cos(x_i^11)
2020-12-11-19-37_seed_9840.png	9840	runif(1, -1, 10) * x_i^3 - cos(y_i^3)	runif(1, -1, 10) * y_i^3 - sin(y_i^11)/cos(x_i^10)
2020-12-11-19-37_seed_3082.png	3082	runif(1, -1, 10) * x_i^3 - cos(y_i^3)	runif(1, -1, 10) * y_i^3 - sin(y_i^11)/cos(x_i^10)
2020-12-11-19-40_seed_7608.png	7608	runif(1, -1, 10) * x_i^3 - cos(y_i^3)	runif(1, -1, 10) * y_i^3 - sin(y_i^11)/cos(x_i^10)
2020-12-11-19-41_seed_4033.png	4033	runif(1, -1, 4) * x_i^4 - cos(y_i^4)	runif(1, -1, 4) * y_i^4 - sin(y_i^9)/cos(x_i^9)
2020-12-11-19-42_seed_1240.png	1240	runif(1, -1, 4) * x_i^4 - cos(y_i^4)	runif(1, -1, 4) * y_i^4 - sin(y_i^9)/cos(x_i^9)
2020-12-11-19-42_seed_6064.png	6064	runif(1, -1, 4) * x_i^4 - cos(y_i^4)	runif(1, -1, 4) * y_i^4 + sin(y_i^9)/cos(x_i^9)
2020-12-11-19-43_seed_8599.png	8599	runif(1, -1, 4) * x_i^4 + sin(y_i^4)	runif(1, -1, 4) * y_i^4 + sin(y_i^9)/cos(x_i^9)
2020-12-11-19-45_seed_8205.png	8205	runif(1, -1, 4) * y_i^7 + sin(y_i^6)/cos(x_i^9)	runif(1, -1, 4) * x_i^3 + cos(y_i^2)
2020-12-11-19-45_seed_221.png	221	runif(1, -1, 4) * y_i^7 + sin(y_i^6)/cos(x_i^9)	runif(1, -1, 4) * x_i^3 + cos(y_i^2)
2020-12-11-19-46_seed_6843.png	6843	runif(1, -1, 4) * y_i^7 + sin(y_i^6) * cos(x_i^9)	runif(1, -1, 4) * x_i^3 + cos(y_i^2)
2020-12-11-19-50_seed_6920.png	6920	runif(1, -1, 4) * y_i^7 + sin(y_i^6) * cos(x_i^9)	runif(1, -1, 4) * x_i^3 + cos(y_i^2)
2020-12-11-19-53_seed_1080.png	1080	runif(1, -1, 4) * y_i^17 + sin(y_i^6) * cos(x_i^9)	runif(1, -1, 4) * x_i^3 + cos(y_i^2)
2020-12-11-19-53_seed_8020.png	8020	runif(1, -1, 4) * y_i^17 + sin(y_i^6) * cos(x_i^9)	runif(1, -1, 4) * x_i^13 + cos(y_i^2)
2020-12-11-19-54_seed_815.png	815	runif(1, -1, 4) * y_i^17 + sin(y_i^7) * cos(x_i^9)	runif(1, -1, 4) * x_i^13/cos(y_i^2)
2020-12-11-19-55_seed_7252.png	7252	runif(1, -1, 4) * y_i^17 + sin(y_i^7) * cos(x_i^9)	runif(1, -1, 4) * x_i^13/cos(y_i^2)
2020-12-11-19-57_seed_7846.png	7846	runif(1, -1, 2) * x_i^13/cos(y_i^2)	runif(1, -1, 2) * y_i^17 + sin(y_i^7) * cos(x_i^9)
2020-12-11-19-59_seed_6300.png	6300	runif(1, -1, 2) * x_i^2 + 2 * x_i * y_i + y_i^2	runif(1, -1, 2) * y_i^17 + sin(y_i^7) * cos(x_i^9)
2020-12-11-19-59_seed_104.png	104	runif(1, -1, 2) * x_i^2 + 2 * x_i * y_i + y_i^2	runif(1, -1, 2) * y_i^17 + sin(y_i^7) * cos(x_i^9)
2020-12-11-20-02_seed_8344.png	8344	runif(1, -1, 2) * x_i^2 + 2 * x_i * y_i + y_i^2	runif(1, -1, 2) * y_i^3 + x_i^3 + 3 * x_i * y_i^2 + 3 * y_i * x_^2
2020-12-11-20-05_seed_6228.png	6228	runif(1, -1, 2) * x_i^2	runif(1, -1, 2) * y_i^3
2020-12-11-20-05_seed_1890.png	1890	runif(1, -1, 2) * x_i^2	runif(1, -1, 2) * y_i^3
2020-12-11-20-06_seed_4159.png	4159	runif(1, -1, 2) * (x_i^2 + 2 * x_i * y_i + y_i^2)	runif(1, -1, 2) * (y_i^3 + x_i^3 + 3 * x_i * y_i^2 + 3 * y_i * x_^2)
2020-12-11-20-08_seed_6806.png	6806	runif(1, -1, 2) * (x_i^2 + x_i * y_i)	runif(1, -1, 2) * (y_i^3)
2020-12-11-20-08_seed_6536.png	6536	runif(1, -1, 2) * (x_i^2 + x_i * y_i)	runif(1, -1, 2) * (y_i^3)
2020-12-11-20-09_seed_6153.png	6153	runif(1, -1, 2) * (x_i^3 + x_i * y_i)	runif(1, -1, 2) * (y_i^3)
2020-12-11-20-09_seed_910.png	910	runif(1, -1, 2) * (x_i^3 + x_i * y_i)	runif(1, -1, 2) * (y_i^3)
2020-12-11-20-10_seed_1562.png	1562	runif(1, -1, 2) * (x_i^2 + 2 * x_i * y_i)	runif(1, -1, 2) * (y_i^3)
2020-12-11-20-10_seed_3613.png	3613	runif(1, -1, 2) * (x_i^2 + 2 * x_i * y_i)	runif(1, -1, 2) * (y_i^3)
2020-12-11-20-11_seed_648.png	648	runif(1, -1, 2) * (x_i^2 + (-99) * x_i * y_i)	runif(1, -1, 2) * (y_i^3)
2020-12-11-20-11_seed_7084.png	7084	runif(1, -1, 2) * (x_i^2 + (-99) * x_i * y_i)	runif(1, -1, 2) * (y_i^3)
2020-12-11-20-12_seed_2594.png	2594	runif(1, -1, 2) * (x_i^2 + (-100) * x_i * y_i)	runif(1, -1, 2) * (y_i^3)
2020-12-11-20-12_seed_906.png	906	runif(1, -1, 2) * (x_i^2 + (-100) * x_i * y_i)	runif(1, -1, 2) * (y_i^3)
2020-12-11-20-13_seed_6616.png	6616	runif(1, -1, 2) * (x_i^2 + (-100) * x_i * y_i)	runif(1, -1, 2) * (y_i^3 + 0.01)
2020-12-11-20-14_seed_1603.png	1603	runif(1, -1, 2) * (x_i^2 + (-100) * x_i * y_i)	runif(1, -1, 2) * (y_i^3 + 100)
2020-12-11-20-14_seed_5971.png	5971	runif(1, -1, 2) * (x_i^2 + (-100) * x_i * y_i)	runif(1, -1, 2) * (y_i^3 + sin(x_i))
2020-12-11-20-15_seed_1197.png	1197	runif(1, -1, 2) * (x_i^2 + (-100) * x_i * y_i)	runif(1, -1, 2) * (y_i^3 + sin(x_i)/cos(x_i))
2020-12-11-20-16_seed_3774.png	3774	runif(1, -1, 2) * (x_i^2 + (-100) * x_i * y_i)	runif(1, -1, 2) * (y_i^3 + sin(x_i)/cos(y_i))
2020-12-11-20-16_seed_2717.png	2717	runif(1, -1, 2) * (x_i^2 + (-100) * x_i * y_i)	runif(1, -1, 2) * (y_i^3 + sin(x_i) + cos(y_i))
2020-12-11-20-18_seed_1863.png	1863	runif(1, -1, 2) * (x_i^2 + (-100) * x_i * y_i)	runif(1, -1, 2) * (y_i^3 + x_i * y_i)
2020-12-11-20-19_seed_395.png	395	runif(1, -1, 2) * (x_i^2 + (-100) * x_i * y_i)	runif(1, -1, 2) * (y_i^3 + 2 * x_i * (y_i^2))
2020-12-11-20-20_seed_4691.png	4691	runif(1, -1, 2) * (x_i^2 + (-100) * x_i * y_i)	runif(1, -1, 2) * (y_i^3 + 2 * y_i * (x_i^2))
2020-12-11-20-21_seed_4162.png	4162	runif(1, -1, 2) * (x_i^2 + (-100) * x_i * y_i)	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2))
2020-12-11-20-22_seed_7664.png	7664	runif(1, -1, 2) * (x_i^2 + (-100) * x_i * y_i)	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)
2020-12-11-20-23_seed_4833.png	4833	runif(1, -1, 2) * (x_i^2 + (-100) * x_i * y_i)	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)
2020-12-11-20-26_seed_8537.png	8537	runif(1, -1, 2) * x_i^2 - sin(y_i^2)	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)
2020-12-11-20-27_seed_6019.png	6019	runif(1, -1, 2) * x_i^2 - sin(y_i^2)	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)
2020-12-11-20-29_seed_8350.png	8350	runif(1, -1, 2) * x_i^2 - sin(y_i^2)	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)
2020-12-11-20-31_seed_8755.png	8755	runif(1, -1, 2) * x_i^2 - sin(y_i^2)	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)
2020-12-11-20-32_seed_7710.png	7710	runif(1, -1, 2) * x_i^2 - sin(y_i^2)	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)
2020-12-11-20-33_seed_6968.png	6968	runif(1, -1, 10) * y_i^3 - cos(x_i^2) * y_i^4	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)
2020-12-11-20-34_seed_4725.png	4725	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^2) * y_i^4
2020-12-11-20-34_seed_6400.png	6400	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^2) * y_i^4
2020-12-11-20-34_seed_6813.png	6813	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^2) * y_i^4
2020-12-11-20-35_seed_1586.png	1586	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^2)/y_i^3
2020-12-11-20-35_seed_7944.png	7944	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^2)/y_i^3
2020-12-11-20-35_seed_1386.png	1386	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^2)/y_i^3
2020-12-11-20-36_seed_58.png	58	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^3
2020-12-11-20-36_seed_7837.png	7837	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^3
2020-12-11-20-36_seed_1947.png	1947	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^3
2020-12-11-20-36_seed_3225.png	3225	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^3
2020-12-11-20-37_seed_6388.png	6388	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^3
2020-12-11-20-37_seed_9092.png	9092	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^3
2020-12-11-20-38_seed_3040.png	3040	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^3
2020-12-11-20-39_seed_9029.png	9029	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^3
2020-12-11-20-39_seed_1858.png	1858	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^3
2020-12-11-20-39_seed_3974.png	3974	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^3
2020-12-11-20-40_seed_8837.png	8837	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^3
2020-12-11-20-40_seed_5582.png	5582	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^3
2020-12-11-20-40_seed_1442.png	1442	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^3
2020-12-11-20-42_seed_92.png	92	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^33
2020-12-11-20-42_seed_4063.png	4063	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^33
2020-12-11-20-42_seed_9256.png	9256	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^33
2020-12-11-20-43_seed_5910.png	5910	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^33
2020-12-11-20-43_seed_2391.png	2391	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^33
2020-12-11-20-43_seed_7200.png	7200	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^33
2020-12-11-20-43_seed_1565.png	1565	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^33
2020-12-11-20-44_seed_6677.png	6677	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^33
2020-12-11-20-44_seed_268.png	268	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^22) * y_i^33
2020-12-11-20-45_seed_635.png	635	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^17) * y_i^33
2020-12-11-20-46_seed_596.png	596	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^17) * y_i^33
2020-12-11-20-46_seed_1706.png	1706	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - cos(x_i^17) * y_i^33
2020-12-11-20-47_seed_4497.png	4497	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - sin(x_i^17) * y_i^33
2020-12-11-20-47_seed_7839.png	7839	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - sin(x_i^17) * y_i^33
2020-12-11-20-47_seed_8072.png	8072	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - sin(x_i^17) * y_i^33
2020-12-11-20-48_seed_813.png	813	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - sin(x_i^17) * cos(y_i^33)
2020-12-11-20-48_seed_2884.png	2884	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - sin(x_i^17) * cos(y_i^33)
2020-12-11-20-48_seed_3789.png	3789	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - sin(x_i^17) * cos(y_i^33)
2020-12-11-20-50_seed_3171.png	3171	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - sin(x_i^33)/cos(y_i^33)
2020-12-11-20-51_seed_8156.png	8156	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - sin(x_i^33)/cos(y_i^33)
2020-12-11-20-51_seed_8921.png	8921	runif(1, -1, 2) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 10) * y_i^3 - sin(x_i^33)/cos(y_i^33)
2020-12-11-20-52_seed_9427.png	9427	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 20) * y_i^3 - sin(x_i^33)/cos(y_i^33)
2020-12-11-20-52_seed_8971.png	8971	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 20) * y_i^3 - sin(x_i^33)/cos(y_i^33)
2020-12-11-20-52_seed_2983.png	2983	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + 3 * x_i * (y_i^2) + x_i^3)	runif(1, -1, 20) * y_i^3 - sin(x_i^33)/cos(y_i^33)
2020-12-11-20-54_seed_2612.png	2612	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + sin(3 * x_i * (y_i^2)) + x_i^3)	runif(1, -1, 20) * y_i^3 - sin(x_i^33)/cos(y_i^33)
2020-12-11-20-55_seed_2319.png	2319	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + sin(3 * x_i * (y_i^2)) + x_i^3)	runif(1, -1, 20) * y_i^3 - sin(x_i^33)/cos(y_i^33)
2020-12-11-20-55_seed_1462.png	1462	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + sin(3 * x_i * (y_i^2)) + x_i^3)	runif(1, -1, 20) * y_i^3 - sin(x_i^33)/cos(y_i^33)
2020-12-11-20-56_seed_6952.png	6952	runif(1, -1, 20) * y_i^3 - cos(x_i^11)/sin(y_i^2)	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + sin(3 * x_i * (y_i^2)) + x_i^3)
2020-12-11-20-56_seed_5048.png	5048	runif(1, -1, 20) * y_i^3 - cos(x_i^11)/sin(y_i^2)	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + sin(3 * x_i * (y_i^2)) + x_i^3)
2020-12-11-20-56_seed_1314.png	1314	runif(1, -1, 20) * y_i^3 - cos(x_i^11)/sin(y_i^2)	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + sin(3 * x_i * (y_i^2)) + x_i^3)
2020-12-11-20-57_seed_7334.png	7334	runif(1, -1, 20) * y_i^3 - cos(x_i^11)/sin(y_i^2)	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)
2020-12-11-20-57_seed_1662.png	1662	runif(1, -1, 20) * y_i^3 - cos(x_i^11)/sin(y_i^2)	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)
2020-12-11-20-57_seed_1131.png	1131	runif(1, -1, 20) * y_i^3 - cos(x_i^11)/sin(y_i^2)	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)
2020-12-11-20-58_seed_6821.png	6821	runif(1, -1, 4) * y_i^7 + sin(y_i^6) * cos(x_i^9)	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)
2020-12-11-20-58_seed_7404.png	7404	runif(1, -1, 4) * y_i^7 + sin(y_i^6) * cos(x_i^9)	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)
2020-12-11-20-58_seed_6676.png	6676	runif(1, -1, 4) * y_i^7 + sin(y_i^6) * cos(x_i^9)	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)
2020-12-11-21-03_seed_8350.png	8350	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)	runif(1, -1, 20) * (y_i^2 + 2 * y_i * x_i + x_i^2)
2020-12-11-21-03_seed_1003.png	1003	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)	runif(1, -1, 20) * (y_i^2 + 2 * y_i * x_i + x_i^2)
2020-12-11-21-03_seed_801.png	801	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)	runif(1, -1, 20) * (y_i^2 + 2 * y_i * x_i + x_i^2)
2020-12-11-21-04_seed_4628.png	4628	runif(1, -1, 20) * (y_i^2 + 2 * y_i * x_i + x_i^2)	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)
2020-12-11-21-05_seed_1676.png	1676	runif(1, -1, 20) * (y_i^2 + 2 * y_i * x_i + x_i^2)	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)
2020-12-11-21-06_seed_9819.png	9819	runif(1, -1, 20) * sqrt(y_i^2 + x_i^2)	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)
2020-12-11-21-06_seed_1937.png	1937	runif(1, -1, 20) * sqrt(y_i^2 + x_i^2)	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)
2020-12-11-21-07_seed_2049.png	2049	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)	runif(1, -1, 20) * sqrt(y_i^2 + x_i^2)
2020-12-11-21-07_seed_4518.png	4518	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)	runif(1, -1, 20) * sqrt(y_i^2 + x_i^2)
2020-12-11-21-08_seed_4582.png	4582	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)	runif(1, -1, 20) * sqrt(y_i^2 + x_i^2) + sin(y_i^7)
2020-12-11-21-09_seed_9681.png	9681	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)	runif(1, -1, 20) * sqrt(y_i^2 + x_i^2) + sin(y_i^7) * cos((x_i * 9))
2020-12-11-21-10_seed_8815.png	8815	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)	runif(1, -1, 20) * sqrt(y_i^2 + x_i^2) + sin(y_i^7) * cos((x_i * 7))
2020-12-11-21-10_seed_6920.png	6920	runif(1, -1, 20) * sqrt(y_i^2 + x_i^2) + sin(y_i^7) * cos((x_i * 9))	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)
2020-12-11-21-11_seed_1080.png	1080	runif(1, -1, 20) * sqrt(y_i^2 + x_i^2) + sin(y_i^7) * cos((x_i * 9))	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)
2020-12-11-21-12_seed_8020.png	8020	runif(1, -1, 20) * sqrt(y_i^2 + x_i^2) + sin(y_i^7) * cos((x_i * 9))	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)
2020-12-11-21-12_seed_7292.png	7292	runif(1, -1, 20) * sqrt(y_i^2 + x_i^2) + sin(y_i^7) * cos((x_i * 9))	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)
2020-12-11-21-13_seed_2987.png	2987	runif(1, -1, 20) * sqrt(y_i^2 + x_i^2) + sin(y_i^7)/cos((x_i * 9))	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)
2020-12-11-21-13_seed_6045.png	6045	runif(1, -1, 20) * sqrt(y_i^2 + x_i^2) + sin(y_i^7)/cos((x_i * 9))	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)
2020-12-11-21-15_seed_1362.png	1362	runif(1, -1, 20) * sqrt(y_i^3 + x_i^3)	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)
2020-12-11-21-15_seed_4254.png	4254	runif(1, -1, 20) * sqrt(y_i^3 + x_i^3)	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)
